2025-05-31 20:18:01,471 - __main__ - INFO - Pipeline started. Project Root: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project
2025-05-31 20:18:01,472 - __main__ - INFO - Using settings: RAW_DATA_DIR=C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\raw, PROCESSED_DATA_DIR=C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\processed, CACHE_DIR=C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\cache
2025-05-31 20:18:01,472 - __main__ - INFO - === Starting Horse Racing Data Pipeline ===
2025-05-31 20:18:01,474 - __main__ - INFO - Searching for DRF files in: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\raw with pattern: '*DRF'
2025-05-31 20:18:01,475 - __main__ - INFO - Using DRF file: PIM0509.DRF
2025-05-31 20:18:01,475 - __main__ - INFO - --- Step 1: Parsing DRF file (using src/parsers/bris_spec_new.py) ---
2025-05-31 20:18:01,475 - src.parsers.bris_spec_new - INFO - --- bris_spec_new.main() starting ---
2025-05-31 20:18:01,476 - src.parsers.bris_spec_new - INFO - Processing DRF file provided as argument: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\raw\PIM0509.DRF
2025-05-31 20:18:01,477 - src.parsers.bris_spec_new - INFO - Loading specification cache from: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\cache\bris_spec.pkl
2025-05-31 20:18:01,479 - src.parsers.bris_spec_new - INFO - Parsing field types from: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\raw\bris_dict.txt
2025-05-31 20:18:01,490 - src.parsers.bris_spec_new - INFO - Parsed types for 190 fields from bris_dict.txt.
2025-05-31 20:18:01,491 - src.parsers.bris_spec_new - INFO - 
Attempting to parse PIM0509.DRF as comma-delimited...
2025-05-31 20:18:01,491 - src.parsers.bris_spec_new - INFO - Excluding columns starting with 'reserved'. Using 1321 out of 1435 columns.
2025-05-31 20:18:01,570 - src.parsers.bris_spec_new - INFO - Parsing successful. Read 92 lines from PIM0509.DRF.
2025-05-31 20:18:01,570 - src.parsers.bris_spec_new - INFO - 
Identifying column types using parsed bris_dict.txt info...
2025-05-31 20:18:01,594 - src.parsers.bris_spec_new - INFO - Identified 123 numeric columns using spec.
2025-05-31 20:18:01,595 - src.parsers.bris_spec_new - INFO - Identified 21 date columns using spec.
2025-05-31 20:18:01,595 - src.parsers.bris_spec_new - INFO - 
Attempting data type conversions...
2025-05-31 20:18:01,596 - src.parsers.bris_spec_new - INFO - Converting 123 columns to numeric...
2025-05-31 20:18:01,609 - src.parsers.bris_spec_new - INFO - Successfully converted 123 numeric columns.
2025-05-31 20:18:01,610 - src.parsers.bris_spec_new - INFO - Converting 21 columns to datetime...
2025-05-31 20:18:01,618 - src.parsers.bris_spec_new - INFO - Successfully converted 21 date columns.
2025-05-31 20:18:01,627 - src.parsers.bris_spec_new - INFO - 
Saving the processed data to Parquet file: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\processed\parsed_race_data_full.parquet
2025-05-31 20:18:01,751 - src.parsers.bris_spec_new - INFO - 
Successfully saved final data to: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\processed\parsed_race_data_full.parquet
2025-05-31 20:18:01,752 - src.parsers.bris_spec_new - INFO - Final DataFrame shape: (92, 1332)
2025-05-31 20:18:01,752 - src.parsers.bris_spec_new - INFO - Final DataFrame Info:
2025-05-31 20:18:01,753 - src.parsers.bris_spec_new - INFO - --- bris_spec_new.main() finished ---
2025-05-31 20:18:01,755 - __main__ - INFO - --- Step 1: Parsing DRF file completed ---
2025-05-31 20:18:01,755 - __main__ - INFO - --- Step 2: Creating current race info ---
2025-05-31 20:18:01,802 - src.transformers.current_race_info - INFO - --- Creating Current Race Info File (2025-05-31 20:18:01 EDT) ---
2025-05-31 20:18:01,803 - src.transformers.current_race_info - INFO - Loading wide format data from: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\processed\parsed_race_data_full.parquet
2025-05-31 20:18:01,956 - src.transformers.current_race_info - INFO - Loaded wide data with shape: (92, 1332)
2025-05-31 20:18:01,960 - src.transformers.current_race_info - INFO - 
Dropping 1018 wide workout/past performance columns...
2025-05-31 20:18:01,968 - src.transformers.current_race_info - INFO - DataFrame shape after dropping columns: (92, 335)
2025-05-31 20:18:01,969 - src.transformers.current_race_info - INFO - Number of columns actually dropped: 997
2025-05-31 20:18:01,970 - src.transformers.current_race_info - INFO - 
Saving current race info data to: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\processed\current_race_info.parquet
2025-05-31 20:18:02,025 - src.transformers.current_race_info - INFO - Save complete.
2025-05-31 20:18:02,025 - src.transformers.current_race_info - INFO - 
Output DataFrame Info:
2025-05-31 20:18:02,026 - src.transformers.current_race_info - INFO - 
--- Script Finished (2025-05-31 20:18:02 EDT) ---
2025-05-31 20:18:02,027 - __main__ - INFO - --- Step 2: Creating current race info completed ---
2025-05-31 20:18:02,027 - __main__ - INFO - --- Step 3: Transforming workouts ---
2025-05-31 20:18:02,028 - src.transformers.transform_workouts - INFO - --- Starting Workout Data Reshaping (2025-05-31 20:18:02 EDT) ---
2025-05-31 20:18:02,120 - src.transformers.transform_workouts - INFO - Using ID Variables: ['track', 'race', 'post_position', 'horse_name']
2025-05-31 20:18:02,120 - src.transformers.transform_workouts - INFO - Reshaping workout data using specification (Field# -> Actual Column Label)...
2025-05-31 20:18:02,130 - src.transformers.transform_workouts - INFO - Concatenating data for all workouts...
2025-05-31 20:18:02,131 - src.transformers.transform_workouts - INFO - Raw concatenated workout data shape: (1104, 14)
2025-05-31 20:18:02,137 - src.transformers.transform_workouts - INFO - Saving long format workout data to: C:\Users\nblza1\OneDrive - NBIM\Documents\Coding\horse_racing_project\data\processed\workouts_long_format.parquet
2025-05-31 20:18:02,141 - src.transformers.transform_workouts - INFO - Save complete.
2025-05-31 20:18:02,141 - src.transformers.transform_workouts - INFO - Output DataFrame Info:
2025-05-31 20:18:02,144 - src.transformers.transform_workouts - INFO - --- Workout Reshaping Script Finished (2025-05-31 20:18:02 EDT) ---
2025-05-31 20:18:02,145 - __main__ - INFO - --- Step 3: Transforming workouts completed ---
2025-05-31 20:18:02,146 - __main__ - INFO - --- Step 4: Transforming past starts ---
2025-05-31 20:18:02,146 - src.transformers.transform_past_starts - INFO - --- Starting Past Performance Data Reshaping (2025-05-31 20:18:02 EDT) ---
2025-05-31 20:18:02,238 - src.transformers.transform_past_starts - INFO - Using ID Variables: ['track', 'race', 'post_position', 'horse_name']
2025-05-31 20:18:02,240 - src.transformers.transform_past_starts - INFO - Reshaping past performance data using specification and pd.melt...
2025-05-31 20:18:02,489 - src.transformers.transform_past_starts - INFO - Joining 94 melted metric DataFrames...
2025-05-31 20:18:02,490 - src.transformers.transform_past_starts - INFO -   Starting join with 'pp_race_date' (920 rows)
2025-05-31 20:18:02,491 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_days_since_prev' (828 rows)
2025-05-31 20:18:02,493 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 7)
2025-05-31 20:18:02,494 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_code' (920 rows)
2025-05-31 20:18:02,497 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 8)
2025-05-31 20:18:02,497 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_code_bris' (920 rows)
2025-05-31 20:18:02,500 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 9)
2025-05-31 20:18:02,500 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_race_num' (920 rows)
2025-05-31 20:18:02,503 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 10)
2025-05-31 20:18:02,503 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_condition' (920 rows)
2025-05-31 20:18:02,505 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 11)
2025-05-31 20:18:02,505 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_distance' (920 rows)
2025-05-31 20:18:02,508 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 12)
2025-05-31 20:18:02,508 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_surface' (920 rows)
2025-05-31 20:18:02,510 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 13)
2025-05-31 20:18:02,510 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_chute_indicator' (920 rows)
2025-05-31 20:18:02,513 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 14)
2025-05-31 20:18:02,514 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_num_entrants' (920 rows)
2025-05-31 20:18:02,517 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 15)
2025-05-31 20:18:02,525 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_post_position' (920 rows)
2025-05-31 20:18:02,527 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 16)
2025-05-31 20:18:02,528 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_equipment' (920 rows)
2025-05-31 20:18:02,530 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 17)
2025-05-31 20:18:02,530 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_racename' (920 rows)
2025-05-31 20:18:02,533 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 18)
2025-05-31 20:18:02,533 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_medication' (920 rows)
2025-05-31 20:18:02,535 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 19)
2025-05-31 20:18:02,535 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_trip_comment' (920 rows)
2025-05-31 20:18:02,538 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 20)
2025-05-31 20:18:02,539 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_winner_name' (920 rows)
2025-05-31 20:18:02,540 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 21)
2025-05-31 20:18:02,541 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_name' (920 rows)
2025-05-31 20:18:02,543 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 22)
2025-05-31 20:18:02,543 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_third_name' (920 rows)
2025-05-31 20:18:02,546 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 23)
2025-05-31 20:18:02,547 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_winner_weight' (920 rows)
2025-05-31 20:18:02,549 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 24)
2025-05-31 20:18:02,549 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_weight' (920 rows)
2025-05-31 20:18:02,551 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 25)
2025-05-31 20:18:02,552 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_third_weight' (920 rows)
2025-05-31 20:18:02,554 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 26)
2025-05-31 20:18:02,556 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_winner_margin' (920 rows)
2025-05-31 20:18:02,558 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 27)
2025-05-31 20:18:02,558 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_margin' (920 rows)
2025-05-31 20:18:02,560 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 28)
2025-05-31 20:18:02,561 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_third_margin' (920 rows)
2025-05-31 20:18:02,563 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 29)
2025-05-31 20:18:02,564 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_extra_comment' (920 rows)
2025-05-31 20:18:02,567 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 30)
2025-05-31 20:18:02,568 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_weight_carried' (920 rows)
2025-05-31 20:18:02,570 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 31)
2025-05-31 20:18:02,572 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_odds' (920 rows)
2025-05-31 20:18:02,574 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 32)
2025-05-31 20:18:02,574 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_entry_indicator' (920 rows)
2025-05-31 20:18:02,576 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 33)
2025-05-31 20:18:02,577 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_race_classification' (920 rows)
2025-05-31 20:18:02,579 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 34)
2025-05-31 20:18:02,580 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_claiming_price' (920 rows)
2025-05-31 20:18:02,582 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 35)
2025-05-31 20:18:02,583 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_purse' (920 rows)
2025-05-31 20:18:02,586 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 36)
2025-05-31 20:18:02,586 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_start_call_pos' (920 rows)
2025-05-31 20:18:02,589 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 37)
2025-05-31 20:18:02,590 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_first_call_pos' (920 rows)
2025-05-31 20:18:02,592 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 38)
2025-05-31 20:18:02,593 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_call_pos' (920 rows)
2025-05-31 20:18:02,595 - src.transformers.transform_past_starts - INFO -   Shape after merge: (920, 39)
2025-05-31 20:18:02,596 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_gate_call_pos' (920 rows)
