2025-06-02 21:58:21,404 - __main__ - INFO - Pipeline started. Project Root: C:\Users\Larry\Documents\horse_racing_project
2025-06-02 21:58:21,404 - __main__ - INFO - Using settings: RAW_DATA_DIR=C:\Users\Larry\Documents\horse_racing_project\data\raw, PROCESSED_DATA_DIR=C:\Users\Larry\Documents\horse_racing_project\data\processed, CACHE_DIR=C:\Users\Larry\Documents\horse_racing_project\data\cache
2025-06-02 21:58:22,932 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_first_call_pos' (1870 rows)
2025-06-02 21:58:22,937 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 38)
2025-06-02 21:58:22,938 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_call_pos' (1870 rows)
2025-06-02 21:58:22,943 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 39)
2025-06-02 21:58:22,944 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_gate_call_pos' (1870 rows)
2025-06-02 21:58:22,949 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 40)
2025-06-02 21:58:22,951 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_stretch_pos' (1870 rows)
2025-06-02 21:58:22,955 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 41)
2025-06-02 21:58:22,957 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_finish_pos' (1870 rows)
2025-06-02 21:58:22,961 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 42)
2025-06-02 21:58:22,963 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_money_pos' (1870 rows)
2025-06-02 21:58:22,968 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 43)
2025-06-02 21:58:22,969 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_start_lengths_leader' (1870 rows)
2025-06-02 21:58:22,973 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 44)
2025-06-02 21:58:22,975 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_start_lengths_behind' (1870 rows)
2025-06-02 21:58:22,980 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 45)
2025-06-02 21:58:22,981 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_first_call_lengths_leader' (1870 rows)
2025-06-02 21:58:22,986 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 46)
2025-06-02 21:58:22,987 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_first_call_lengths_behind' (1870 rows)
2025-06-02 21:58:22,992 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 47)
2025-06-02 21:58:22,993 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_call_lengths_leader' (1870 rows)
2025-06-02 21:58:22,999 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 48)
2025-06-02 21:58:23,001 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_second_call_lengths_behind' (1870 rows)
2025-06-02 21:58:23,006 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 49)
2025-06-02 21:58:23,007 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_shape_1st_call' (1870 rows)
2025-06-02 21:58:23,013 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 50)
2025-06-02 21:58:23,014 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_stretch_lengths_leader' (1870 rows)
2025-06-02 21:58:23,019 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 51)
2025-06-02 21:58:23,021 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_stretch_lengths_behind' (1870 rows)
2025-06-02 21:58:23,026 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 52)
2025-06-02 21:58:23,028 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_finish_lengths_winner' (1870 rows)
2025-06-02 21:58:23,033 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 53)
2025-06-02 21:58:23,035 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_finish_lengths_behind' (1870 rows)
2025-06-02 21:58:23,040 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 54)
2025-06-02 21:58:23,042 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_shape_2nd_call' (1870 rows)
2025-06-02 21:58:23,049 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 55)
2025-06-02 21:58:23,050 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_2f_pace' (1870 rows)
2025-06-02 21:58:23,055 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 56)
2025-06-02 21:58:23,057 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_4f_pace' (1870 rows)
2025-06-02 21:58:23,063 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 57)
2025-06-02 21:58:23,064 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_6f_pace' (1870 rows)
2025-06-02 21:58:23,070 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 58)
2025-06-02 21:58:23,072 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_8f_pace' (1870 rows)
2025-06-02 21:58:23,078 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 59)
2025-06-02 21:58:23,079 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_10f_pace' (1870 rows)
2025-06-02 21:58:23,085 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 60)
2025-06-02 21:58:23,086 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_late_pace' (1870 rows)
2025-06-02 21:58:23,093 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 61)
2025-06-02 21:58:23,094 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_speed_rating' (1870 rows)
2025-06-02 21:58:23,100 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 62)
2025-06-02 21:58:23,101 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_speed_rating_alt' (1870 rows)
2025-06-02 21:58:23,107 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 63)
2025-06-02 21:58:23,108 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_track_variant' (1870 rows)
2025-06-02 21:58:23,115 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 64)
2025-06-02 21:58:23,116 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_2f' (1870 rows)
2025-06-02 21:58:23,122 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 65)
2025-06-02 21:58:23,123 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_3f' (1870 rows)
2025-06-02 21:58:23,130 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 66)
2025-06-02 21:58:23,131 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_4f' (1870 rows)
2025-06-02 21:58:23,138 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 67)
2025-06-02 21:58:23,139 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_5f' (1870 rows)
2025-06-02 21:58:23,146 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 68)
2025-06-02 21:58:23,147 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_6f' (1870 rows)
2025-06-02 21:58:23,154 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 69)
2025-06-02 21:58:23,155 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_7f' (1870 rows)
2025-06-02 21:58:23,162 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 70)
2025-06-02 21:58:23,163 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_8f' (1870 rows)
2025-06-02 21:58:23,170 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 71)
2025-06-02 21:58:23,171 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_10f' (1870 rows)
2025-06-02 21:58:23,178 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 72)
2025-06-02 21:58:23,179 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_12f' (1870 rows)
2025-06-02 21:58:23,187 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 73)
2025-06-02 21:58:23,189 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_14f' (1870 rows)
2025-06-02 21:58:23,195 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 74)
2025-06-02 21:58:23,197 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_frac_16f' (1870 rows)
2025-06-02 21:58:23,204 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 75)
2025-06-02 21:58:23,205 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_fraction_1' (1870 rows)
2025-06-02 21:58:23,212 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 76)
2025-06-02 21:58:23,214 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_fraction_2' (1870 rows)
2025-06-02 21:58:23,221 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 77)
2025-06-02 21:58:23,223 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_fraction_3' (1870 rows)
2025-06-02 21:58:23,230 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 78)
2025-06-02 21:58:23,232 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_final_time' (1870 rows)
2025-06-02 21:58:23,239 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 79)
2025-06-02 21:58:23,241 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_claimed_code' (1870 rows)
2025-06-02 21:58:23,250 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 80)
2025-06-02 21:58:23,252 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_trainer' (1870 rows)
2025-06-02 21:58:23,258 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 81)
2025-06-02 21:58:23,260 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_jockey' (1870 rows)
2025-06-02 21:58:23,268 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 82)
2025-06-02 21:58:23,270 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_apprentice_allow' (1870 rows)
2025-06-02 21:58:23,276 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 83)
2025-06-02 21:58:23,278 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_race_type' (1870 rows)
2025-06-02 21:58:23,286 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 84)
2025-06-02 21:58:23,287 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_age_sex_restrict' (1870 rows)
2025-06-02 21:58:23,294 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 85)
2025-06-02 21:58:23,296 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_statebred_flag' (1870 rows)
2025-06-02 21:58:23,304 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 86)
2025-06-02 21:58:23,306 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_restricted_flag' (1870 rows)
2025-06-02 21:58:23,315 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 87)
2025-06-02 21:58:23,316 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_favorite_indicator' (1870 rows)
2025-06-02 21:58:23,323 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 88)
2025-06-02 21:58:23,325 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_front_bandages' (1870 rows)
2025-06-02 21:58:23,333 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 89)
2025-06-02 21:58:23,334 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bris_speed_par' (1870 rows)
2025-06-02 21:58:23,342 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 90)
2025-06-02 21:58:23,343 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_bar_shoe' (1870 rows)
2025-06-02 21:58:23,351 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 91)
2025-06-02 21:58:23,353 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_company_line' (1870 rows)
2025-06-02 21:58:23,360 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 92)
2025-06-02 21:58:23,362 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_low_claiming' (1870 rows)
2025-06-02 21:58:23,370 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 93)
2025-06-02 21:58:23,372 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_high_claiming' (1870 rows)
2025-06-02 21:58:23,382 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 94)
2025-06-02 21:58:23,383 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_misc_code' (1870 rows)
2025-06-02 21:58:23,395 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 95)
2025-06-02 21:58:23,396 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_ext_start_comment' (1870 rows)
2025-06-02 21:58:23,408 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 96)
2025-06-02 21:58:23,409 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_sealed_track' (1870 rows)
2025-06-02 21:58:23,422 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 97)
2025-06-02 21:58:23,424 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_aw_surface_flag' (1870 rows)
2025-06-02 21:58:23,435 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 98)
2025-06-02 21:58:23,437 - src.transformers.transform_past_starts - INFO -   Merging with 'pp_eqb_conditions' (1870 rows)
2025-06-02 21:58:23,448 - src.transformers.transform_past_starts - INFO -   Shape after merge: (1870, 99)
2025-06-02 21:58:23,517 - src.transformers.transform_past_starts - INFO -   Added 'pp_distance_type' classification to past starts.
2025-06-02 21:58:24,051 - src.transformers.transform_past_starts - INFO - Saving long format past performance data to: C:\Users\Larry\Documents\horse_racing_project\data\processed\past_starts_long_format.parquet
2025-06-02 21:58:24,080 - src.transformers.transform_past_starts - INFO - Save complete.
2025-06-02 21:58:24,081 - src.transformers.transform_past_starts - INFO - Output DataFrame Info:
2025-06-02 21:58:24,086 - src.transformers.transform_past_starts - INFO - --- Past Performance Reshaping Script Finished (2025-06-02 21:58:24 EDT) ---
2025-06-02 21:58:24,091 - __main__ - INFO - --- Step 4: Transforming past starts completed ---
